scene,setup,room,actorId,posX,posY,posZ,rotX,rotY,rotZ,actorParams,frontRoom,backRoom,
1,0,6,"002B",1714,771,-1668,0,0,0,"0008",,,
1,0,6,"002B",1744,771,-1772,0,0,0,"0008",,,
1,0,6,"002B",1839,771,-1854,0,0,0,"0008",,,
1,0,6,"002B",1941,771,-1768,0,0,0,"0008",,,
1,0,6,"002B",1974,771,-1662,0,0,0,"0008",,,
1,0,6,"01A0",1625,411,-1781,0,16384,0,"FFFF",,,
1,0,6,"01A0",1625,411,-1721,0,16384,0,"FFFF",,,
1,0,6,"01A0",1811,411,-1976,0,0,0,"FFFF",,,
1,0,6,"01A0",1871,411,-1976,0,0,0,"FFFF",,,
1,0,6,"01A0",2055,411,-1774,0,16384,0,"FFFF",,,
1,0,6,"01A0",2055,411,-1714,0,16384,0,"FFFF",,,
1,0,6,"000A",1807,411,-1710,0,32769,0,"7522",,,
1,0,7,"002F",-203,16,-2929,0,0,0,"FFFF",,,
1,0,7,"002F",22,16,-2970,0,9830,0,"FFFF",,,
1,0,7,"0112",-60,76,-2206,0,0,0,"3FF0",,,
1,0,7,"0112",-20,76,-2206,0,0,0,"3FF0",,,
1,0,7,"0112",20,76,-2206,0,0,0,"3FF0",,,
1,0,7,"0112",60,76,-2206,0,0,0,"3FF0",,,
1,0,7,"0111",258,16,-3055,0,0,0,"7A04",,,
1,0,7,"0111",-265,16,-2499,0,0,0,"7C03",,,
1,0,7,"012A",-1,126,-3220,0,0,0,"2000",,,
1,0,7,"009D",0,126,-3212,0,0,0,"0000",,,
1,0,8,"0054",1290,16,-3942,0,16384,0,"FFFF",,,
1,0,8,"0054",1309,16,-3900,0,16384,0,"FFFF",,,
1,0,8,"0054",1344,16,-3871,0,16384,0,"FFFF",,,
1,0,8,"0054",1317,16,-3837,0,16384,0,"FFFF",,,
1,0,8,"0054",1345,16,-3800,0,16384,0,"FFFF",,,
1,0,8,"0054",1309,16,-3768,0,16384,0,"FFFF",,,
1,0,8,"0054",1339,16,-3744,0,16384,0,"FFFF",,,
1,0,8,"01B4",1193,66,-3841,16384,49152,0,"FF01",,,
1,0,8,"01B4",1273,16,-3841,16384,16384,0,"1901",,,
1,0,8,"0125",1765,16,-3940,0,0,0,"FF01",,,
1,0,8,"0049",1655,16,-3690,0,0,0,"2FFC",,,
1,0,8,"0049",1712,16,-3692,0,0,0,"2FFC",,,
1,0,8,"0049",1770,16,-3693,0,0,0,"2FFC",,,
1,0,8,"002F",1328,76,-3292,0,13470,0,"FFFF",,,
1,0,8,"002F",1707,76,-3264,0,55160,0,"FFFF",,,
1,0,8,"0025",1558,16,-3540,0,0,0,"FFFF",,,
1,0,8,"0095",1553,196,-3692,0,0,0,"8201",,,
1,0,8,"012A",1106,148,-3966,16384,0,0,"1903",,,
1,0,8,"012A",1709,16,-3789,0,0,0,"3C03",,,
1,0,8,"0111",1005,76,-3711,0,0,0,"4003",,,
1,0,8,"0111",1066,76,-3711,0,0,0,"4212",,,
1,0,8,"0111",1758,76,-3194,0,0,0,"6E04",,,
1,0,8,"0111",1223,76,-3197,0,0,0,"7804",,,
1,0,8,"0185",1710,69,-3790,0,0,44,"FFFF",,,
1,0,8,"004C",1276,87,-3961,16384,0,0,"FFFF",,,
1,0,8,"004C",1240,155,-3963,16384,0,0,"FFFF",,,
1,0,8,"004C",1199,216,-3964,16384,0,0,"FFFF",,,
1,0,8,"004C",1159,196,-3921,0,0,0,"FFFF",,,
1,0,8,"004C",1133,158,-3921,16384,49152,0,"FFFF",,,
1,0,8,"009D",1289,16,-3495,0,0,0,"0000",,,
1,0,8,"009D",1715,16,-3494,0,0,0,"0000",,,
1,0,8,"009D",1502,16,-3495,0,0,0,"0000",,,
1,0,8,"009D",1630,16,-3879,0,49152,0,"0000",,,
1,0,9,"0125",1713,411,-1246,0,0,0,"FF01",,,
1,0,9,"00FF",1620,351,-630,0,0,0,"FF40",,,
1,0,9,"00FF",1740,351,-450,0,0,0,"FF40",,,
1,0,9,"00FF",1740,351,-270,0,0,0,"FF40",,,
1,0,9,"00FF",2030,351,-320,0,0,0,"FF40",,,
1,0,9,"0015",1955,351,-596,0,0,0,"3003",,,
1,0,9,"005E",1248,531,-352,0,0,0,"2400",,,
1,0,9,"005E",1831,471,-241,0,0,0,"03E7",,,
1,0,9,"005E",1581,411,-220,0,0,0,"50E7",,,
1,0,9,"005E",1582,411,-365,0,0,0,"50E7",,,
1,0,9,"005E",1582,411,-491,0,0,0,"50E7",,,
1,0,9,"0111",1827,591,-587,0,0,0,"4C01",,,
1,0,9,"0111",1532,591,-1225,0,0,0,"4E03",,,
1,0,9,"000A",1650,591,-518,0,0,0,"59A3",,,
1,0,10,"0013",3615,581,-264,0,49152,0,"0003",,,
1,0,10,"0013",4087,639,-250,0,36409,0,"0003",,,
1,0,10,"0013",4112,583,-396,0,2001,0,"0003",,,
1,0,10,"0037",2655,651,-321,0,49152,0,"0000",,,
1,0,10,"0037",3243,651,-318,0,49152,0,"0000",,,
1,0,10,"0037",3840,651,-321,0,49335,0,"0000",,,
1,0,10,"0125",3188,411,-485,0,0,0,"FF01",,,
1,0,10,"0059",4328,531,-517,0,62805,0,"A049",,,
1,0,10,"002F",3007,411,-456,0,56616,0,"FFFF",,,
1,0,10,"002F",3047,411,-174,0,46785,0,"FFFF",,,
1,0,10,"002F",3067,411,-437,0,55525,0,"FFFF",,,
1,0,10,"00FF",2710,411,-430,0,0,0,"FF40",,,
1,0,10,"00FF",2950,631,-320,0,0,0,"FF41",,,
1,0,10,"005E",3623,531,-262,0,0,0,"03E8",,,
1,0,10,"005E",2556,531,-370,0,0,0,"10A8",,,
1,0,10,"005E",2780,531,-265,0,0,0,"10A8",,,
1,0,10,"0111",3195,411,-155,0,0,0,"7210",,,
1,0,10,"0111",2703,411,-483,0,0,0,"7410",,,
1,0,10,"004C",4136,578,-417,16384,3641,0,"FFFF",,,
1,0,10,"000F",2602,531,-320,0,49152,0,"1FD4",,,
1,0,10,"00FF",2950,531,-320,0,0,0,"FF41",,,
1,0,11,"0195",2557,0,446,0,32769,0,"0007",,,
1,0,12,"0013",3088,591,-601,0,32769,0,"0003",,,
1,0,12,"0013",3357,499,-1084,0,49152,0,"0003",,,
1,0,12,"0049",3112,531,-921,0,0,0,"2FF9",,,
1,0,12,"0049",2926,531,-919,0,0,0,"2FFA",,,
1,0,12,"012A",2712,411,-795,0,0,0,"3903",,,
1,0,12,"0111",3327,411,-805,0,0,0,"7610",,,
1,0,12,"0111",3326,411,-753,0,0,0,"7801",,,
1,0,12,"012A",2738,411,-1060,0,0,0,"3A00",,,
1,0,12,"004C",3087,551,-658,0,0,0,"FFFF",,,
1,0,12,"0127",2737,411,-1058,0,0,0,"8004",,,
1,0,12,"01A0",3191,411,-944,0,0,0,"FFFF",,,
1,0,12,"01A0",3191,411,-896,0,0,0,"FFFF",,,
1,0,13,"0125",2614,100,-3387,0,0,0,"FF01",,,
1,0,13,"0125",2644,100,-3368,0,0,0,"FF01",,,
1,0,13,"0060",2325,100,-3188,0,0,0,"FF00",,,
1,0,13,"0060",2546,100,-3188,0,0,0,"FF00",,,
1,0,13,"0013",2432,325,-3310,0,0,0,"0000",,,
1,0,13,"0095",2197,440,-3390,0,16384,0,"8202",,,
1,0,14,"0125",1285,76,-4693,0,0,0,"FF01",,,
1,0,14,"000D",1472,76,-4467,0,0,0,"0000",,,
1,0,14,"0111",1663,76,-4311,0,0,0,"7004",,,
1,0,14,"0111",1648,76,-4694,0,0,0,"7E04",,,
1,0,14,"009D",1474,76,-4558,0,0,0,"0000",,,
1,0,14,"000A",1473,76,-4570,0,32769,0,"5541",,,
1,0,15,"0095",-2157,39,-226,0,32769,0,"0000",,,
1,0,15,"0037",-2060,360,-448,0,32769,0,"0100",,,
1,0,15,"0037",-1958,360,-248,0,32769,0,"0100",,,
1,0,15,"0037",-1758,360,-352,0,32769,0,"0100",,,
1,0,15,"0095",-1760,0,-254,0,32769,0,"8208",,,
1,0,15,"01D1",-2158,0,-470,0,0,0,"88FF",,,
1,0,15,"01D1",-2158,0,-370,0,0,0,"88FF",,,
1,0,15,"01D1",-2158,0,-270,0,0,0,"88FF",,,
1,0,15,"01D1",-2058,0,-270,0,0,0,"88FF",,,
1,0,15,"01D1",-2058,0,-370,0,0,0,"88FF",,,
1,0,15,"01D1",-2058,0,-470,0,0,0,"88FF",,,
1,0,15,"01D1",-1958,0,-270,0,0,0,"88FF",,,
1,0,15,"01D1",-1958,0,-370,0,0,0,"88FF",,,
1,0,15,"01D1",-1958,0,-470,0,0,0,"88FF",,,
1,0,15,"01D1",-1858,0,-270,0,0,0,"88FF",,,
1,0,15,"01D1",-1858,0,-370,0,0,0,"88FF",,,
1,0,15,"01D1",-1858,0,-470,0,0,0,"88FF",,,
1,0,15,"01D1",-1758,0,-370,0,0,0,"88FF",,,
1,0,15,"01D1",-1758,0,-470,0,0,0,"88FF",,,
1,0,15,"01D1",-1758,0,-270,0,0,0,"88FF",,,
2,0,-1,"002E",1360,65296,63417,0,65296,0,"0094",15,5,
2,0,-1,"002E",0,65296,64409,0,65296,0,"0095",1,0,
2,0,-1,"002E",0,65276,63093,0,65276,0,"0099",2,1,
2,0,-1,"002E",64176,160,63252,0,160,0,"00A0",4,6,
2,0,-1,"002E",0,65276,61553,0,65276,0,"0093",7,2,
2,0,-1,"002E",64876,65276,60353,0,65276,0,"003F",7,12,
2,0,-1,"002E",0,65276,60233,0,65276,0,"008D",8,7,
2,0,-1,"002E",660,65276,60353,0,65276,0,"0081",7,11,
2,0,-1,"002E",64916,160,63833,0,160,0,"0092",1,4,
2,0,-1,"002E",620,65296,63833,0,65296,0,"003F",5,1,
2,0,-1,"002E",64476,65276,60853,0,65276,0,"003F",10,7,
2,0,-1,"002E",1060,65276,60853,0,65276,0,"003F",9,7,
2,0,-1,"002E",460,64503,62313,0,64503,0,"00BC",14,3,
2,0,-1,"002E",64955,64503,62794,0,64503,0,"00BB",3,13,
2,0,-1,"002E",313,64383,63833,0,64383,0,"003F",14,1,
2,0,-1,"0023",65496,64898,62453,0,64898,0,"00BF",2,3,
2,0,-1,"0023",40,64898,62213,0,64898,0,"00BF",2,3,
2,0,-1,"0023",65276,64898,62133,0,64898,0,"00BF",2,3,
2,0,-1,"0023",65236,64898,62673,0,64898,0,"00BF",2,3,
2,0,-1,"0023",220,64898,62333,0,64898,0,"00BF",2,3,
2,0,-1,"0023",65476,64898,61993,0,64898,0,"00BF",2,3,
2,0,-1,"002E",64535,64601,62193,0,64601,0,"009F",3,6,
2,0,0,"000E",-2,-330,-224,0,0,0,"FF00",,,
2,0,0,"0125",213,-330,-398,0,0,0,"FF01",,,
2,0,0,"0125",-219,-340,-61,0,0,0,"FF01",,,
2,0,0,"01C6",232,-211,-573,0,58982,0,"0000",,,
2,0,0,"01C6",-224,-211,-581,0,6554,0,"0000",,,
2,0,0,"00E6",-2,-341,-305,0,0,0,"3D02",,,
2,0,0,"0127",-1,-340,-296,0,0,0,"0000",,,
2,0,0,"002D",-219,-240,-408,0,0,0,"FFFF",,,
2,0,0,"002D",-265,-99,-359,0,0,0,"FFFF",,,
2,0,0,"002D",-251,-190,-267,0,0,0,"FFFF",,,
2,0,0,"0173",197,-182,-527,0,25,1,"3F00",,,
2,0,0,"0173",-203,-182,-537,0,22,1,"3F00",,,
2,0,0,"000A",200,-240,-240,0,16384,24,"8045",,,
2,0,0,"0112",-201,-188,-538,0,0,4,"1915",,,
2,0,0,"0112",199,-188,-524,0,0,4,"1918",,,
2,0,0,"0111",-183,-330,-449,0,0,0,"7804",,,
2,0,0,"0111",202,-340,-62,0,0,0,"640C",,,
2,0,0,"000A",0,-340,-111,0,0,61,"B823",,,
2,0,1,"0015",-390,-1553,-1695,0,0,0,"0100",,,
2,0,1,"0015",-487,-1490,-1701,0,0,0,"0200",,,
2,0,1,"0015",-549,-1408,-1708,0,0,0,"0300",,,
2,0,1,"0034",146,-708,-1788,0,0,0,"FFFF",,,
2,0,1,"0034",-134,-72,-1613,0,0,0,"FFFF",,,
2,0,1,"00B6",-172,-340,-1553,0,9101,0,"01FF",,,
2,0,1,"00B6",-233,-330,-1706,0,0,0,"01FF",,,
2,0,1,"00B6",-177,-340,-1858,0,58618,0,"01FF",,,
2,0,1,"0015",-217,-326,-1620,0,0,0,"2703",,,
2,0,1,"0015",-206,-334,-1796,0,0,0,"2803",,,
2,0,1,"01C6",-270,-1551,-1708,56252,26213,60985,"0000",,,
2,0,1,"01C6",277,-250,-1828,0,53704,0,"0000",,,
2,0,1,"00C8",0,-771,-1703,0,0,0,"FF01",,,
2,0,1,"00E6",-302,-1551,-1688,0,0,0,"0F03",,,
2,0,1,"00E6",-612,-1233,-1836,0,0,0,"1902",,,
2,0,1,"00C8",120,80,-1583,0,0,0,"1D03",,,
2,0,1,"018C",-119,-1246,-1691,0,0,0,"0000",,,
2,0,1,"0173",216,-217,-1801,0,5,1,"3F00",,,
2,0,1,"000A",170,-1233,-1752,0,37138,0,"5042",,,
2,0,1,"0112",216,-222,-1801,0,53703,4,"1904",,,
2,0,1,"015F",341,-1233,-1703,5,5,5,"15C6",,,
2,0,1,"0111",-689,-1233,-1800,0,0,0,"7208",,,
2,0,1,"0111",-693,-1233,-1613,0,0,0,"740C",,,
2,0,1,"011B",484,-320,-1703,30,12,0,"3631",,,
2,0,1,"000A",-660,-1233,-1710,0,49152,15,"B800",,,
2,0,1,"000A",353,-220,-1653,0,0,4,"8907",,,
2,0,1,"00DF",484,-320,-1703,0,49152,0,"0B80",,,
2,0,2,"0125",-192,-340,-3209,0,0,0,"FF01",,,
2,0,2,"0125",350,-340,-3534,0,0,0,"FF01",,,
2,0,2,"0034",-61,-160,-3267,0,0,0,"FFFF",,,
2,0,2,"0034",-261,-187,-3066,0,0,0,"FFFF",,,
2,0,2,"00B6",0,-400,-3715,0,0,0,"00FF",,,
2,0,2,"01C6",235,-154,-2731,2912,29854,0,"0000",,,
2,0,2,"00A1",216,-340,-3072,0,0,0,"0202",,,
2,0,2,"0127",245,-184,-2792,0,0,0,"0006",,,
2,0,2,"0127",350,-340,-3533,0,0,0,"0008",,,
2,0,2,"0127",-192,-340,-3211,0,0,0,"0009",,,
2,0,2,"0127",220,-182,-2790,0,51519,0,"0011",,,
2,0,2,"0127",274,-179,-2790,0,47879,0,"001A",,,
2,0,2,"0173",248,-159,-2785,0,20,1,"3F00",,,
2,0,2,"0112",248,-165,-2771,0,0,4,"1953",,,
2,0,3,"0125",305,-1206,-3481,0,0,0,"FF01",,,
2,0,3,"0125",231,-1206,-3575,0,0,0,"FF01",,,
2,0,3,"0125",-91,-1206,-2815,0,0,0,"FF01",,,
2,0,3,"0034",-10,-1141,-3330,0,0,0,"FFFF",,,
2,0,3,"01C6",-383,-943,-3158,0,17476,0,"0000",,,
2,0,3,"01C6",-296,-885,-3566,0,727,0,"0000",,,
2,0,3,"00A1",222,-1113,-3270,0,0,0,"0203",,,
2,0,3,"00E6",44,-1113,-3596,0,0,0,"3C00",,,
2,0,3,"00E6",-15,-1204,-3330,0,0,0,"3A02",,,
2,0,3,"015F",-12,-1400,-3321,0,0,3,"0EBF",,,
2,0,3,"002D",26,-1074,-3480,0,0,0,"FFFF",,,
2,0,3,"000A",270,-833,-3532,0,24211,3,"8048",,,
2,0,3,"000A",-149,-764,-2832,0,62078,7,"8064",,,
2,0,3,"0112",-289,-891,-3530,0,0,4,"1983",,,
2,0,3,"0112",-282,-874,-3541,0,0,4,"1983",,,
2,0,3,"0112",-302,-871,-3527,0,0,4,"1983",,,
2,0,3,"0112",-361,-946,-3152,0,0,4,"1987",,,
2,0,3,"0112",-352,-935,-3162,0,0,4,"1987",,,
2,0,3,"0112",-364,-949,-3168,0,0,4,"1987",,,
2,0,3,"011B",-560,-1015,-3340,30,13,0,"382F",,,
2,0,3,"011B",-531,-1113,-2785,30,12,0,"3731",,,
2,0,3,"00DF",-531,-1015,-2785,0,24576,0,"0B80",,,
2,0,3,"00DF",-560,-1015,-3340,0,16384,0,"0C81",,,
2,0,4,"012D",-1381,-17,-2115,0,0,0,"3DC1",,,
2,0,4,"012D",-1341,-17,-2115,0,0,0,"3DC1",,,
2,0,4,"012D",-1237,-81,-1585,0,16384,16384,"3DC1",,,
2,0,4,"012D",-1277,-81,-1586,16384,0,0,"3DC1",,,
2,0,4,"0125",-1089,-40,-1489,0,0,0,"FF01",,,
2,0,4,"00B6",-1353,-40,-1740,0,0,0,"00FF",,,
2,0,4,"00B6",-1113,-40,-1711,0,0,0,"00FF",,,
2,0,4,"0025",-1229,632,-1446,0,0,0,"FFFF",,,
2,0,4,"01C6",-1316,256,-1211,0,32950,0,"0000",,,
2,0,4,"01C6",-1257,-108,-1552,0,0,0,"0000",,,
2,0,4,"00E6",-813,79,-1707,0,0,0,"1200",,,
2,0,4,"0110",-1341,-12,-2116,0,0,0,"FFFF",,,
2,0,4,"0110",-1381,-12,-2115,0,0,0,"FFFF",,,
2,0,4,"0112",-1315,271,-1259,0,0,4,"19BD",,,
2,0,5,"012D",1455,-251,-1156,0,0,0,"3EC1",,,
2,0,5,"0125",1477,-440,-1366,0,0,0,"FF01",,,
2,0,5,"0125",1691,-440,-1576,0,0,0,"FF01",,,
2,0,5,"00DD",1345,387,-1448,0,0,0,"FFFF",,,
2,0,5,"00DD",1642,480,-1686,0,0,0,"FFFF",,,
2,0,5,"01C6",1456,-242,-1156,0,32769,0,"0002",,,
2,0,5,"01C6",1898,-155,-1688,0,49152,0,"0000",,,
2,0,5,"0095",1392,42,-1677,24030,8737,0,"8302",,,
2,0,5,"0112",1458,-226,-1224,0,0,4,"193E",,,
2,0,5,"0112",1830,-134,-1688,0,0,4,"1968",,,
2,0,5,"0111",1305,-294,-2005,0,0,0,"6212",,,
2,0,5,"000A",1293,-126,-1930,0,48971,40,"852A",,,
2,0,6,"0063",-1367,411,-2490,0,0,0,"FFFF",,,
2,0,6,"01C6",-1713,207,-3353,0,16384,0,"0000",,,
2,0,6,"00A1",-1360,-980,-3342,0,16384,0,"0004",,,
2,0,6,"00C8",-1360,-1025,-3343,0,49152,0,"1F00",,,
2,0,6,"0125",-1086,80,-3346,0,0,0,"FF01",,,
2,0,6,"0125",-1360,80,-3606,0,0,0,"FF01",,,
2,0,6,"008B",-1360,-948,-3343,0,16384,0,"1015",,,
2,0,6,"0112",-1633,225,-3351,0,0,4,"1920",,,
2,0,6,"0173",-1360,-930,-3343,6,3,0,"3F3A",,,
2,0,7,"0025",0,-340,-4846,0,0,0,"FFFF",,,
2,0,7,"00A1",6,-340,-4354,0,32769,0,"0206",,,
2,0,7,"00E6",1,-341,-5178,0,0,0,"0D00",,,
2,0,7,"0127",-37,-340,-5173,0,0,0,"001C",,,
2,0,7,"0127",31,-340,-5177,0,23484,0,"001C",,,
2,0,7,"0110",-666,-340,-4671,0,0,0,"FFFF",,,
2,0,7,"0110",-512,-340,-4592,0,0,0,"FFFF",,,
2,0,7,"000F",827,-340,-4687,0,49152,0,"1FD6",,,
2,0,7,"011B",-840,-340,-4685,30,11,0,"3432",,,
2,0,7,"011B",-655,-340,-4955,30,11,0,"3532",,,
2,0,7,"00DF",-655,-340,-4955,0,0,0,"0A82",,,
2,0,7,"00DF",-840,-340,-4685,0,16384,0,"0A82",,,
2,0,8,"0187",-113,-340,-5669,0,0,0,"2FFF",,,
2,0,8,"00DE",1,20,-5801,0,0,0,"0B00",,,
2,0,9,"0187",1543,-340,-4829,0,0,0,"2BFF",,,
2,0,9,"00DE",1561,20,-4679,0,49152,0,"0A02",,,
2,0,10,"0187",-1558,33,-4664,0,0,0,"33FF",,,
2,0,10,"00DE",-1562,20,-4683,0,16384,0,"0C01",,,
2,0,11,"012D",933,302,-5669,0,0,0,"25C1",,,
2,0,11,"012D",933,302,-5629,0,0,0,"25C1",,,
2,0,11,"012D",386,301,-5669,0,0,0,"27C1",,,
2,0,11,"012D",386,301,-5630,0,0,0,"27C1",,,
2,0,11,"0125",652,-340,-5687,0,0,0,"FF01",,,
2,0,11,"00DD",1003,224,-5647,0,49152,0,"FFFF",,,
2,0,11,"00DD",324,207,-5652,0,0,0,"FFFF",,,
2,0,11,"01C6",334,-202,-5645,0,21299,0,"0000",,,
2,0,11,"01C6",988,-233,-5665,0,52612,0,"0000",,,
2,0,11,"005E",790,-340,-5372,2731,32769,0,"03C1",,,
2,0,11,"0187",628,-60,-5468,0,0,0,"07FF",,,
2,0,11,"01D1",1003,111,-5649,0,0,0,"80FF",,,
2,0,11,"01D1",1003,202,-5560,0,0,0,"80FF",,,
2,0,11,"01D1",1094,202,-5650,0,0,0,"80FF",,,
2,0,11,"01D1",1002,201,-5741,0,0,0,"80FF",,,
2,0,11,"01D1",319,202,-5740,0,0,0,"80FF",,,
2,0,11,"01D1",230,202,-5651,0,0,0,"80FF",,,
2,0,11,"01D1",319,202,-5562,0,0,0,"80FF",,,
2,0,11,"01D1",319,108,-5651,0,0,0,"80FF",,,
2,0,11,"0112",941,-229,-5646,0,0,4,"18E5",,,
2,0,11,"0112",946,-223,-5634,0,0,4,"18E5",,,
2,0,11,"0112",946,-223,-5659,0,0,4,"18E5",,,
2,0,11,"0112",379,-200,-5659,0,0,4,"19A7",,,
2,0,11,"0112",376,-189,-5652,0,0,4,"19A7",,,
2,0,11,"0112",377,-188,-5670,0,0,4,"19A7",,,
2,0,11,"000A",663,-340,-5933,0,32769,0,"70E9",,,
2,0,11,"0111",612,-314,-5932,0,0,0,"7A08",,,
2,0,11,"0112",653,-340,-5688,0,0,3,"1AFF",,,
2,0,11,"0112",652,-340,-5688,0,0,3,"1AFF",,,
2,0,11,"0112",653,-340,-5689,0,0,3,"1AFF",,,
2,0,11,"0111",718,-340,-5929,0,0,0,"7E0B",,,
2,0,12,"0095",-887,-309,-5912,0,8191,0,"0000",,,
2,0,12,"0035",-551,-340,-5752,0,0,0,"FFFF",,,
2,0,12,"0035",-766,-340,-5754,0,0,0,"FFFF",,,
2,0,12,"0035",-662,-340,-5555,0,0,0,"FFFF",,,
2,0,12,"00E6",-655,-341,-5684,0,910,0,"3D02",,,
2,0,12,"01D1",-492,-216,-5680,0,0,0,"38FF",,,
2,0,12,"015F",-655,-549,-5683,0,0,3,"0F7F",,,
2,0,12,"0127",-411,-106,-5682,0,0,0,"000E",,,
2,0,12,"0127",-885,-340,-5907,0,0,0,"0010",,,
2,0,12,"002D",-530,-55,-5841,0,0,0,"FFFF",,,
2,0,12,"002D",-826,-168,-5577,0,0,0,"FFFF",,,
2,0,12,"0095",-399,-59,-5690,40596,20207,0,"8304",,,
2,0,13,"012D",-1044,-1265,-2332,0,7464,0,"05C1",,,
2,0,13,"0013",-1055,-1113,-2154,0,0,0,"8003",,,
2,0,13,"0013",-1300,-974,-2390,0,15838,0,"8003",,,
2,0,13,"0013",-1094,-973,-2637,0,7099,0,"8003",,,
2,0,13,"00E6",-1128,-1234,-2518,0,0,0,"3B02",,,
2,0,13,"018C",-987,-1203,-2604,0,58255,0,"0000",,,
2,0,13,"018C",-871,-1163,-2316,0,41871,0,"0000",,,
2,0,13,"0187",-992,-1233,-2378,0,0,0,"17FF",,,
2,0,13,"000F",-1147,-1113,-2243,0,24030,0,"1FEE",,,
2,0,13,"000F",-1149,-1113,-2242,0,56799,0,"1FEE",,,
2,0,13,"0095",-1213,-1041,-2190,49152,56799,0,"8308",,,
2,0,14,"003A",1080,-1283,-2261,0,32769,0,"000A",,,
2,0,14,"003A",923,-1293,-2355,0,0,0,"000A",,,
2,0,14,"0125",1228,-1193,-2647,0,0,0,"FF01",,,
2,0,14,"00DD",1246,-1293,-2470,0,0,0,"FFFF",,,
2,0,14,"0025",928,-1153,-3216,0,51154,0,"FFFF",,,
2,0,14,"00E6",1240,-1293,-2383,0,0,0,"3902",,,
2,0,14,"00C8",1100,-1283,-2383,0,0,0,"3902",,,
2,0,14,"01D1",941,-1293,-2563,0,0,0,"B8FF",,,
2,0,14,"000A",1288,-1193,-2638,0,0,0,"5041",,,
2,0,14,"0095",940,-1293,-2583,0,0,0,"8301",,,
2,0,14,"0111",696,-909,-2318,0,0,0,"6604",,,
2,0,14,"015F",1098,-1226,-1763,5,5,5,"15C6",,,
2,0,14,"015F",588,-1073,-2385,5,5,2,"15C6",,,
2,0,14,"000A",699,-1073,-2376,0,49152,0,"10C6",,,
2,0,14,"0111",699,-1046,-2445,0,0,0,"6808",,,
3,0,-1,"0009",119,359,60,0,359,0,"003F",1,0,
3,0,-1,"0009",119,467,63020,0,467,0,"003F",4,2,
3,0,-1,"002E",64169,383,64096,0,383,0,"007F",11,5,
3,0,-1,"002E",1663,523,62660,0,523,0,"0099",7,15,
3,0,-1,"0009",64034,523,63672,0,523,0,"003F",11,8,
3,0,-1,"002E",1654,1228,62216,0,1228,0,"02C0",20,13,
3,0,-1,"002E",499,827,62216,0,827,0,"0095",13,6,
3,0,-1,"002E",65155,827,62216,0,827,0,"0095",12,6,
3,0,-1,"002E",119,467,62526,0,467,0,"007F",4,6,
3,0,-1,"002E",65415,800,62726,0,800,0,"003F",8,10,
3,0,-1,"002E",359,800,62726,0,800,0,"003F",7,10,
3,0,-1,"002E",63893,523,62742,0,523,0,"007F",8,21,
3,0,-1,"002E",63791,523,63490,0,523,0,"007F",8,18,
3,0,-1,"002E",1605,463,64096,0,463,0,"007F",3,16,
3,0,-1,"002E",64775,383,64096,0,383,0,"007F",2,5,
3,0,-1,"002E",64867,243,63308,0,243,0,"00A5",8,2,
3,0,-1,"002E",907,243,63308,0,243,0,"00AA",7,2,
3,0,-1,"0009",999,463,64096,0,463,0,"003F",3,2,
3,0,-1,"0023",1265,65459,63776,0,65459,0,"00BF",7,9,
3,0,-1,"0023",64506,65458,63776,0,65458,0,"00BF",8,9,
3,0,-1,"0023",119,45,63970,0,45,0,"009B",2,17,
3,0,-1,"0023",2124,813,62091,0,813,0,"00BF",20,15,
3,0,-1,"0023",63775,683,62216,0,683,0,"00BF",19,21,
3,0,-1,"0009",119,383,64956,0,383,0,"0086",2,1,
3,0,-1,"002E",1991,403,63716,0,403,0,"02C3",16,15,
3,0,-1,"002E",63775,1228,63716,0,1228,0,"02C2",19,11,
3,0,-1,"002E",64120,1228,62216,0,1228,0,"02C1",19,12,
3,0,-1,"002E",1999,1228,63716,0,1228,0,"02C4",14,20,
3,0,-1,"002E",119,64757,62723,0,64757,0,"0154",22,17,
3,0,0,"0095",451,909,535,0,49152,0,"0000",,,
3,0,0,"0095",451,639,566,0,49152,0,"0000",,,
3,0,0,"0095",451,1119,621,0,49152,0,"0000",,,
3,0,0,"0095",451,785,635,0,49152,0,"0000",,,
3,0,0,"0095",451,493,676,0,49152,0,"0000",,,
3,0,0,"0037",105,1021,504,0,26396,0,"0000",,,
3,0,0,"000A",396,1151,404,0,16384,13,"8843",,,
3,0,0,"012A",-168,860,579,0,20571,0,"0D00",,,
3,0,1,"0037",119,521,-379,0,0,0,"0000",,,
3,0,1,"0037",119,454,-262,0,0,0,"0000",,,
3,0,1,"0037",119,513,-139,0,0,0,"0000",,,
3,0,1,"0095",72,579,-557,0,0,0,"8402",,,
3,0,2,"0173",-22,358,-1705,2,29,0,"3F8C",,,
3,0,2,"0173",262,358,-1703,2,31,0,"3F8C",,,
3,0,2,"0173",-23,358,-1417,2,30,0,"3F8C",,,
3,0,2,"0173",262,358,-1417,2,32,0,"3F8C",,,
3,0,2,"0087",119,233,-1566,0,0,0,"001B",,,
3,0,2,"0105",-22,285,-1704,0,0,0,"001C",,,
3,0,2,"0105",-22,285,-1416,0,0,0,"011D",,,
3,0,2,"0105",263,285,-1704,0,0,0,"021E",,,
3,0,2,"0105",263,285,-1416,0,0,0,"031F",,,
3,0,2,"0111",675,313,-989,0,40779,0,"400F",,,
