scene,setup,room,actorId,posX,posY,posZ,rotX,rotY,rotZ,actorParams,frontRoom,backRoom,
5,0,17,"005E",1001,-5,180,0,56616,0,"2400",,,
5,0,17,"0065",995,765,180,0,0,0,"FF00",,,
5,0,17,"0185",999,859,338,0,32769,0,"053F",,,
5,0,17,"01BA",1150,460,180,0,0,0,"0001",,,
5,0,17,"000A",1381,460,187,0,16384,0,"5840",,,
5,0,17,"00D2",956,0,180,0,49152,0,"1004",,,
5,0,17,"012E",999,780,338,0,65356,2,"1C9C",,,
5,0,17,"0111",1100,0,70,0,16384,0,"4A09",,,
5,0,17,"0111",1100,0,280,0,16384,0,"4C09",,,
5,0,17,"005E",1140,20,30,0,49152,0,"10B8",,,
5,0,17,"005E",1140,20,330,0,49152,0,"10B8",,,
5,0,18,"00C5",1509,0,111,0,0,0,"FFFF",,,
5,0,18,"00C5",1444,0,216,0,32769,0,"FFFF",,,
5,0,18,"00C5",1536,0,245,0,32769,0,"FFFF",,,
5,0,18,"0065",1350,765,180,0,49152,0,"FF00",,,
5,0,18,"000A",1504,0,184,0,16384,0,"7841",,,
5,0,19,"00EC",1368,780,85,0,0,0,"0000",,,
5,0,19,"00EC",1557,780,87,0,0,0,"0000",,,
5,0,19,"00EC",1372,780,284,0,32769,0,"0000",,,
5,0,19,"00EC",1562,780,289,0,32769,0,"0000",,,
5,0,19,"000A",1510,780,180,0,16384,0,"1822",,,
5,0,20,"0065",620,765,820,0,0,0,"FF00",,,
5,0,20,"000A",659,470,882,0,0,0,"5848",,,
5,0,20,"017D",651,460,427,0,0,0,"0A0B",,,
5,0,20,"0111",688,470,1008,0,0,0,"6E03",,,
5,0,20,"0111",631,470,1008,0,0,0,"7E03",,,
5,0,21,"012D",-1881,580,-2725,16384,0,0,"FFC2",,,
5,0,21,"0160",-2762,195,-4377,0,0,0,"0000",,,
5,0,21,"0160",-2560,94,-2510,0,0,0,"0000",,,
5,0,21,"0160",-2280,94,-3390,0,0,0,"0000",,,
5,0,21,"0160",-2081,94,-2782,0,0,0,"0000",,,
5,0,21,"0160",-1881,94,-2503,0,0,0,"0000",,,
5,0,21,"0160",-1763,94,-2825,0,0,0,"0000",,,
5,0,21,"000A",-1561,260,-2656,0,16384,0,"5843",,,
5,0,21,"011B",-2885,380,-4087,40,0,0,"47AB",,,
5,0,21,"011B",-2862,380,-4357,40,0,0,"47AB",,,
5,0,21,"0095",-2278,349,-3468,0,0,0,"8610",,,
5,0,21,"0015",-2781,193,-2515,0,0,0,"2A03",,,
5,0,21,"0015",-2528,180,-2727,0,0,0,"2D03",,,
5,0,21,"0111",-2226,260,-2480,0,0,0,"5E09",,,
5,0,21,"0111",-2183,260,-2456,0,0,0,"6212",,,
5,0,21,"0015",-2436,189,-3347,0,0,0,"3203",,,
5,0,21,"0015",-2021,190,-2937,0,0,0,"3403",,,
5,0,21,"01BB",-1670,260,-2670,0,49152,0,"117A",,,
5,0,21,"012A",-1818,368,-2431,0,32769,0,"3A02",,,
6,0,-1,"002E",320,1733,64706,0,1733,0,"003F",24,25,
6,0,-1,"002E",65336,1733,64706,0,1733,0,"0093",26,25,
6,0,-1,"002E",780,480,64686,0,480,0,"008F",5,15,
6,0,-1,"002E",1060,0,64950,0,0,0,"02CD",15,0,
6,0,-1,"002E",1372,30,64977,0,30,0,"008E",13,0,
6,0,-1,"002E",748,30,64977,0,30,0,"008E",14,0,
6,0,-1,"002E",1320,1003,1474,0,1003,0,"005A",11,20,
6,0,-1,"002E",64476,1003,1474,0,1003,0,"0059",11,10,
6,0,-1,"002E",63836,843,470,0,843,0,"00A4",9,8,
6,0,-1,"002E",64476,40,64426,0,40,0,"02DE",4,1,
6,0,-1,"002E",64164,30,64977,0,30,0,"007F",3,1,
6,0,-1,"002E",64788,30,64977,0,30,0,"007F",2,1,
6,0,-1,"002E",680,1633,64626,0,1633,0,"00B5",22,24,
6,0,-1,"002E",680,1543,65089,0,1543,0,"003F",24,23,
6,0,-1,"002E",1060,843,150,0,843,0,"02DC",23,17,
6,0,-1,"002E",1890,843,65126,0,843,0,"0096",21,18,
6,0,-1,"002E",1960,1003,1174,0,1003,0,"005A",19,20,
6,0,-1,"002E",1960,843,470,0,843,0,"00AF",19,18,
6,0,-1,"002E",1700,843,150,0,843,0,"007F",18,17,
6,0,-1,"002E",1060,843,65326,0,843,0,"007F",16,17,
6,0,-1,"002E",700,813,64966,0,813,0,"02DB",16,5,
6,0,-1,"002E",63836,1003,1174,0,1003,0,"02D5",10,9,
6,0,-1,"002E",64596,843,65326,0,843,0,"00A4",7,8,
6,0,-1,"002E",60,413,64886,0,413,0,"0087",6,5,
6,0,-1,"002E",64876,480,64686,0,480,0,"00A3",5,4,
6,0,-1,"002E",64956,813,64966,0,813,0,"0088",7,5,
6,0,-1,"002E",64101,30,64209,0,30,0,"007F",3,27,
6,0,-1,"002E",64717,30,64074,0,30,0,"007F",2,27,
6,0,-1,"002E",1569,65406,63933,0,65406,0,"0082",12,13,
6,0,-1,"0023",64909,65486,65535,0,65486,0,"003F",0,1,
6,0,-1,"002E",60,1007,63722,0,1007,0,"0154",28,5,
6,0,-1,"0023",0,377,65475,0,377,0,"00BF",6,0,
6,0,-1,"0023",60,1488,64446,0,1488,0,"00BF",25,5,
6,0,0,"0054",-127,-50,-20,0,0,0,"FFFF",,,
6,0,0,"0054",128,-50,-13,0,0,0,"FFFF",,,
6,0,0,"008A",1070,0,-290,0,0,0,"0500",,,
6,0,0,"00FF",542,-50,-1,0,32769,0,"10C3",,,
6,0,0,"00FF",742,-250,-1,0,0,0,"10C7",,,
6,0,0,"0139",742,-250,-1,0,0,0,"0010",,,
6,0,0,"0080",1071,0,-289,0,0,0,"1320",,,
6,0,0,"018E",0,-50,-61,0,0,0,"000B",,,
6,0,0,"00C3",-494,-50,-1,0,16384,0,"0406",,,
6,0,0,"012A",1070,270,-290,32769,0,0,"0E03",,,
6,0,0,"0111",-181,-150,233,0,0,0,"4203",,,
6,0,0,"0111",184,-150,231,0,0,0,"440E",,,
6,0,0,"011D",-98,-150,464,0,0,0,"00F1",,,
6,0,0,"011D",103,-150,463,0,0,0,"00F2",,,
6,0,0,"0185",302,-51,310,0,60076,21,"083F",,,
6,0,0,"0185",-282,-51,312,0,5460,21,"087F",,,
6,0,0,"01D5",542,-50,-1,0,32769,0,"0010",,,
6,0,1,"0054",-1071,0,-290,0,0,0,"FFFF",,,
6,0,1,"0013",-1096,122,-557,0,0,0,"0003",,,
6,0,1,"0013",-1021,122,-557,0,0,0,"0003",,,
6,0,1,"0013",-1156,72,-501,0,5460,0,"0000",,,
6,0,1,"0013",-965,72,-501,0,60076,0,"0000",,,
6,0,1,"0080",-1071,0,-290,0,0,0,"1320",,,
6,0,1,"005E",-1156,0,-545,0,5460,0,"2400",,,
6,0,1,"005E",-965,0,-545,0,60076,0,"2400",,,
6,0,1,"0080",-981,-50,-73,0,0,0,"0310",,,
6,0,1,"0110",-1151,40,-946,0,0,0,"2C0C",,,
6,0,1,"0110",-971,40,-946,0,0,0,"2E04",,,
6,0,2,"0013",-735,151,-1037,0,0,0,"0003",,,
6,0,2,"0013",-665,112,-1037,0,0,0,"0003",,,
6,0,2,"0013",-505,122,-1038,0,0,0,"0003",,,
6,0,2,"0013",-414,142,-1038,0,0,0,"0003",,,
6,0,2,"011B",-722,30,-1366,100,0,1,"7E91",,,
6,0,2,"0013",-361,93,-1393,0,0,0,"0000",,,
6,0,2,"0011",-552,30,-1434,0,0,0,"0001",,,
6,0,2,"0095",-349,151,-1039,16384,0,0,"8710",,,
6,0,2,"00FD",-591,30,-1053,0,0,0,"0005",,,
6,0,2,"005E",-361,30,-1388,0,0,0,"2400",,,
6,0,2,"005E",-677,30,-778,0,0,0,"1080",,,
6,0,2,"005E",-515,30,-778,0,0,0,"1080",,,
6,0,2,"0117",-766,229,-1075,0,0,0,"1FC5",,,
6,0,2,"0117",-672,50,-1075,0,0,0,"1FC5",,,
6,0,2,"0117",-511,50,-1075,0,0,0,"1FC5",,,
6,0,2,"0117",-347,229,-1075,0,0,0,"1FC5",,,
6,0,2,"0117",-335,30,-1409,0,0,0,"1FC5",,,
6,0,2,"0117",-592,30,-1126,0,0,0,"0145",,,
6,0,2,"000A",-384,225,-1242,0,16384,0,"8840",,,
6,0,3,"0069",-1570,-200,-930,0,0,0,"04FB",,,
6,0,3,"00FD",-1569,30,-1053,0,0,0,"0003",,,
6,0,3,"012A",-1570,30,-1124,0,0,0,"0303",,,
6,0,3,"0002",-1565,30,-670,0,7828,0,"0003",,,
6,0,3,"011D",-1786,30,-1409,0,0,0,"FFF3",,,
6,0,3,"011D",-1574,30,-1414,0,0,0,"00F4",,,
6,0,3,"000A",-1675,30,-1404,0,32769,0,"5528",,,
6,0,4,"0095",-1185,619,-870,16201,16384,0,"0000",,,
6,0,4,"0095",-1178,583,-971,16384,16384,0,"0000",,,
6,0,4,"0095",-1000,152,-1295,16384,49152,0,"0000",,,
6,0,4,"0095",-1000,278,-1236,16384,49152,0,"0000",,,
6,0,4,"0025",-1074,501,-716,0,24576,0,"FFFF",,,
6,0,4,"0025",-730,480,-736,0,43692,0,"FFFF",,,
6,0,4,"0095",-1120,442,-1258,16384,16384,0,"8708",,,
6,0,4,"0150",-921,480,-889,49152,49152,0,"2300",,,
6,0,4,"0159",-1160,686,-880,0,0,0,"0023",,,
6,0,4,"012A",-990,625,-638,0,0,0,"1203",,,
6,0,4,"0111",-1101,40,-1305,0,0,0,"4610",,,
6,0,4,"0185",-920,488,-884,1,0,11,"04BF",,,
6,0,4,"000A",-906,589,-1288,0,32769,18,"8066",,,
6,0,4,"000A",-716,586,-1139,0,16384,18,"852C",,,
6,0,5,"012D",668,733,-924,16384,32769,0,"FFC2",,,
6,0,5,"0054",725,480,-944,0,49152,0,"FFFF",,,
6,0,5,"012E",452,674,-1265,0,0,0,"1CB3",,,
6,0,5,"012A",688,813,-1536,0,0,0,"0701",,,
6,0,5,"01C9",-560,813,-1348,0,0,2,"03FB",,,
6,0,5,"0095",-629,860,-1555,16384,16384,0,"8704",,,
6,0,5,"0158",60,1801,-1101,0,0,0,"0000",,,
6,0,5,"0157",60,973,-1090,0,0,0,"0017",,,
6,0,5,"0156",60,1159,-1436,0,0,0,"0004",,,
6,0,5,"015A",60,1056,-1533,0,0,0,"FFFF",,,
6,0,5,"005E",-473,813,-955,0,0,0,"2400",,,
6,0,5,"005E",601,813,-956,0,0,0,"2400",,,
6,0,5,"005E",-66,333,-1220,0,0,0,"1086",,,
6,0,5,"005E",185,333,-1220,0,0,0,"1086",,,
6,0,5,"0173",59,1091,-1410,6,5,0,"3C24",,,
6,0,5,"0111",-600,333,-1213,0,0,0,"483F",,,
6,0,5,"0111",-526,333,-1213,0,0,0,"4C3F",,,
6,0,5,"0111",639,333,-1224,0,0,0,"4E3F",,,
6,0,5,"0111",704,333,-1224,0,0,0,"523F",,,
6,0,5,"011D",-385,333,-1605,0,0,0,"00F5",,,
6,0,5,"011D",508,333,-1608,0,0,0,"00F6",,,
6,0,5,"012A",-610,333,-1018,0,0,0,"0820",,,
6,0,5,"0185",445,674,-1265,0,0,11,"8AF3",,,
6,0,5,"0054",-606,480,-949,0,16384,0,"0000",,,
6,0,5,"000A",60,356,-1220,0,32769,6,"B823",,,
6,0,5,"000A",-336,1261,-1271,0,32769,51,"8842",,,
6,0,5,"000A",696,1281,-1341,0,32769,51,"888F",,,
6,0,6,"012A",-70,463,-126,0,0,0,"0B01",,,
6,0,6,"00FF",340,413,-461,0,0,0,"09C3",,,
6,0,6,"00FF",540,413,-261,0,0,0,"0CC3",,,
6,0,6,"00FF",540,213,-461,0,0,0,"09C7",,,
6,0,6,"00FF",540,213,-61,0,0,0,"0CC7",,,
6,0,6,"0139",540,213,-461,0,0,0,"0009",,,
6,0,6,"0139",540,213,-61,0,0,0,"000C",,,
6,0,6,"018E",0,443,-61,0,0,0,"000B",,,
6,0,6,"01D5",340,413,-461,0,0,0,"0009",,,
6,0,6,"01D5",540,413,-261,0,0,0,"000C",,,
6,0,6,"0111",336,413,-134,0,0,0,"4A3F",,,
6,0,6,"0111",336,413,14,0,0,0,"5012",,,
6,0,7,"0008",-800,888,-298,0,0,0,"03F4",,,
6,0,7,"0008",-800,885,-119,0,0,0,"03F4",,,
6,0,7,"0008",-707,878,-337,0,0,0,"03F4",,,
6,0,7,"0008",-668,858,-430,0,0,0,"03F4",,,
6,0,7,"0008",-580,875,-210,0,0,0,"03F4",,,
6,0,7,"0008",-492,859,-430,0,0,0,"03F4",,,
6,0,8,"00FF",-1387,843,-200,0,0,0,"FFC0",,,
6,0,8,"00FF",-1387,843,-140,0,0,0,"FFC0",,,
6,0,8,"00FF",-1327,843,-200,0,0,0,"FFC0",,,
6,0,8,"0150",-1327,843,-140,0,0,0,"2421",,,
6,0,8,"008A",-1836,897,232,0,16565,0,"0501",,,
6,0,8,"008A",-1438,897,70,0,0,0,"0501",,,
6,0,8,"008A",-1276,897,270,0,32769,0,"0501",,,
6,0,8,"00B7",-1696,843,-179,0,0,0,"0001",,,
6,0,8,"005E",-1217,843,-222,0,0,0,"03CA",,,
6,0,8,"005E",-1561,843,-391,0,0,0,"10EB",,,
6,0,8,"005E",-1326,843,378,0,0,0,"10EB",,,
6,0,8,"005E",-1007,843,9,0,0,0,"10EB",,,
6,0,8,"0117",-1836,923,-446,0,0,0,"1FCA",,,
6,0,8,"0117",-1433,913,-283,0,0,0,"1FCA",,,
6,0,8,"0117",-1275,922,-247,0,0,0,"1FCA",,,
6,0,8,"0117",-1123,923,428,0,0,0,"1FCA",,,
6,0,8,"0117",-984,923,-450,0,0,0,"1FCA",,,
6,0,8,"0117",-1434,923,-84,0,0,0,"014A",,,
6,0,8,"0080",-1794,843,65,0,16384,0,"0410",,,
6,0,8,"0080",-1440,843,128,0,0,0,"0410",,,
6,0,8,"0080",-1271,843,-404,0,0,0,"0410",,,
6,0,8,"000A",-1277,1132,428,0,0,43,"8841",,,
6,0,9,"0095",-1699,1072,502,0,0,0,"8701",,,
6,0,9,"0008",-1799,973,822,0,0,0,"03F4",,,
6,0,9,"0008",-1799,894,590,0,0,0,"03F4",,,
6,0,9,"0008",-1798,1053,1054,0,0,0,"03F4",,,
6,0,9,"0008",-1604,1053,1053,0,0,0,"03F4",,,
6,0,9,"0008",-1604,971,823,0,0,0,"03F4",,,
6,0,9,"0008",-1603,891,591,0,0,0,"03F4",,,
6,0,9,"0111",-1781,923,830,0,0,0,"5403",,,
6,0,9,"0111",-1617,923,830,0,0,0,"5603",,,
6,0,10,"0113",-1250,1003,1476,0,49152,0,"1901",,,
6,0,10,"0169",-1215,1003,1474,0,32769,0,"0001",,,
6,0,10,"0169",-1820,1003,1354,0,16384,0,"0000",,,
6,0,10,"0169",-1820,1003,1594,0,16384,0,"0000",,,
6,0,10,"0169",-1580,1003,1354,0,16384,0,"0000",,,
6,0,10,"0169",-1580,1003,1594,0,16384,0,"0000",,,
6,0,10,"0169",-1340,1003,1354,0,16384,0,"0000",,,
6,0,10,"0169",-1340,1003,1594,0,16384,0,"0000",,,
6,0,10,"0008",-1906,1047,1335,0,0,0,"03F4",,,
6,0,10,"0008",-1906,1047,1615,0,0,0,"03F4",,,
6,0,10,"0008",-1710,1042,1742,0,0,0,"03F4",,,
6,0,10,"0008",-1290,1041,1742,0,0,0,"03F4",,,
6,0,10,"0008",-1280,1041,1210,0,0,0,"03F4",,,
6,0,12,"00DD",1701,194,-1869,0,0,0,"FFFF",,,
6,0,12,"0183",1571,-130,-1896,0,0,0,"FF40",,,
6,0,12,"000A",1573,-130,-1867,0,32769,0,"5847",,,
6,0,13,"0095",1259,20,-1081,16384,16384,0,"8702",,,
6,0,13,"01D6",1278,-33,-1355,0,16383,3,"3811",,,
6,0,13,"01D6",1278,-33,-1085,0,16383,3,"B811",,,
6,0,13,"00F9",1568,-130,-1310,0,49152,0,"0000",,,
6,0,13,"00F9",1568,-130,-1080,0,16384,0,"0000",,,
6,0,13,"00F9",1568,-130,-813,0,49152,0,"0000",,,
6,0,13,"0117",1283,-33,-1355,0,0,0,"1FC2",,,
6,0,13,"0117",1283,-33,-813,0,0,0,"1FC2",,,
6,0,13,"0117",1856,-33,-944,0,0,0,"1FC2",,,
6,0,13,"0117",1856,-33,-1219,0,0,0,"1FC2",,,
6,0,13,"0117",1573,-33,-920,0,0,0,"1FC2",,,
6,0,13,"0117",1561,-41,-1195,0,0,0,"0142",,,
6,0,14,"01AF",444,30,-780,0,5460,0,"FF00",,,
6,0,14,"012E",373,30,-871,0,0,0,"1CB1",,,
6,0,14,"0185",373,30,-871,0,181,11,"8AF1",,,
6,0,14,"000A",358,206,-1381,0,32769,49,"3804",,,
6,0,15,"0011",832,734,-713,0,49152,65355,"3602",,,
6,0,15,"008E",1087,480,-703,0,32769,0,"8000",,,
6,0,15,"00DD",1067,411,-1009,0,0,0,"FFFF",,,
6,0,15,"0150",1355,530,-844,0,49152,0,"2030",,,
6,0,15,"0150",1353,530,-682,0,49152,0,"3430",,,
6,0,15,"0150",945,530,-588,0,32769,0,"3630",,,
6,0,15,"0150",1109,530,-586,0,32769,0,"0F20",,,
6,0,15,"00FC",1100,480,-842,0,24576,0,"0F00",,,
6,0,15,"00B7",1047,480,-1021,0,0,0,"0002",,,
6,0,15,"0008",1225,53,-944,0,0,0,"03F4",,,
6,0,15,"0008",1225,53,-749,0,0,0,"03F4",,,
6,0,15,"011D",1204,0,-910,0,0,0,"00F7",,,
6,0,15,"011D",1204,0,-1028,0,0,0,"00F8",,,
6,0,15,"000A",1301,703,-853,0,16384,32,"890D",,,
6,0,15,"000A",1298,736,-685,0,16384,52,"8F8E",,,
6,0,16,"008A",712,887,-225,0,30948,0,"0501",,,
6,0,16,"0008",612,856,-430,0,0,0,"03F4",,,
6,0,16,"0008",788,856,-430,0,0,0,"03F4",,,
6,0,16,"0008",920,886,-298,0,0,0,"03F4",,,
6,0,16,"0008",920,883,-119,0,0,0,"03F4",,,
6,0,16,"0111",819,887,-333,0,0,0,"580B",,,
6,0,17,"00F6",1289,843,-112,0,0,0,"0005",,,
6,0,17,"00F6",1292,843,56,0,0,0,"0005",,,
6,0,17,"00F6",1465,843,56,0,0,0,"0005",,,
6,0,17,"008A",1468,843,-288,0,49152,0,"0A01",,,
6,0,17,"01D1",1459,743,220,0,0,3,"383D",,,
6,0,17,"0049",1468,845,-113,0,0,0,"4FFA",,,
6,0,17,"012A",1655,843,-116,0,49152,0,"3A00",,,
6,0,18,"0054",1991,843,25,0,49152,0,"FFFF",,,
6,0,18,"0054",1998,843,167,0,49152,0,"FFFF",,,
6,0,18,"0054",2140,843,167,0,49152,0,"FFFF",,,
6,0,18,"0054",2141,843,25,0,49152,0,"FFFF",,,
6,0,18,"0150",2045,991,-382,0,0,0,"1600",,,
6,0,18,"00B7",2040,843,-220,0,0,0,"0003",,,
6,0,18,"0183",2040,844,-220,0,0,0,"FF40",,,
6,0,18,"012A",2078,843,95,0,0,0,"2F20",,,
6,0,18,"0080",1743,843,-72,0,16384,0,"0A10",,,
6,0,19,"0008",1861,1049,1055,0,0,0,"03F4",,,
6,0,19,"0008",1861,974,823,0,0,0,"03F4",,,
6,0,19,"0008",1861,890,590,0,0,0,"03F4",,,
6,0,19,"0008",2056,1050,1055,0,0,0,"03F4",,,
6,0,19,"0008",2056,971,823,0,0,0,"03F4",,,
6,0,19,"0008",2057,889,591,0,0,0,"03F4",,,
6,0,19,"000A",1876,923,850,0,49152,0,"6914",,,
6,0,19,"000A",2045,923,850,0,16384,0,"6915",,,
6,0,20,"0113",1515,1003,1473,0,16384,0,"1A01",,,
6,0,20,"0169",1475,1003,1474,0,0,0,"0001",,,
6,0,20,"0169",1600,1003,1354,0,49152,0,"0000",,,
6,0,20,"0169",1600,1003,1594,0,49152,0,"0000",,,
6,0,20,"0169",1840,1003,1354,0,49152,0,"0000",,,
6,0,20,"0169",1840,1003,1594,0,49152,0,"0000",,,
6,0,20,"0169",2080,1003,1354,0,49152,0,"0000",,,
6,0,20,"0169",2080,1003,1594,0,49152,0,"0000",,,
6,0,20,"0008",1541,1046,1211,0,0,0,"03F4",,,
6,0,20,"0008",1551,1046,1740,0,0,0,"03F4",,,
6,0,20,"0008",1971,1046,1741,0,0,0,"03F4",,,
6,0,20,"0008",2167,1047,1614,0,0,0,"03F4",,,
6,0,20,"0008",2168,1046,1335,0,0,0,"03F4",,,
6,0,21,"0008",1778,911,-679,0,0,0,"03F4",,,
6,0,21,"0008",2001,911,-679,0,0,0,"03F4",,,
6,0,21,"000A",1891,873,-681,0,32769,0,"5845",,,
6,0,22,"012D",685,1893,-1448,16384,0,0,"FFC2",,,
6,0,22,"01B4",685,1803,-1620,0,0,0,"FF01",,,
6,0,22,"01B4",685,1791,-1448,0,0,0,"0101",,,
6,0,22,"01C1",400,1633,-1420,0,16384,0,"FF00",,,
6,0,22,"01C1",400,1633,-1086,0,16384,0,"FF00",,,
6,0,22,"01C1",500,1633,-1679,0,0,0,"FF00",,,
6,0,22,"01C1",858,1633,-1679,0,0,0,"FF00",,,
6,0,22,"01C1",958,1633,-1420,0,49152,0,"FF00",,,
6,0,22,"01C1",958,1633,-1086,0,49152,0,"FF00",,,
6,0,22,"0049",688,1633,-1603,0,0,0,"2FF7",,,
6,0,22,"0038",536,1633,-1311,0,0,0,"FFFF",,,
6,0,22,"0038",600,1633,-1506,0,0,0,"FFFF",,,
6,0,22,"0038",766,1633,-1194,0,0,0,"FFFF",,,
6,0,22,"0038",846,1633,-1458,0,0,0,"FFFF",,,
6,0,22,"012A",688,1803,-1620,0,0,0,"3700",,,
6,0,22,"012A",500,1683,-1688,0,0,0,"0102",,,
6,0,22,"000A",685,1633,-1601,0,32769,0,"27EA",,,
6,0,23,"012D",680,1843,246,16384,0,0,"FFC2",,,
6,0,23,"0095",681,1200,-87,16384,0,0,"0000",,,
6,0,23,"0015",708,1681,227,0,0,0,"0103",,,
6,0,23,"0015",661,1681,227,0,0,0,"0203",,,
6,0,23,"008A",579,903,33,0,0,0,"0401",,,
6,0,23,"008A",579,1603,-289,0,0,0,"0401",,,
6,0,23,"008A",780,903,33,0,0,0,"0401",,,
6,0,23,"008A",780,1603,-286,0,0,0,"0401",,,
6,0,23,"00FA",680,1243,-87,0,0,0,"0000",,,
6,0,23,"00FA",680,1343,-87,0,0,0,"0000",,,
6,0,23,"00FA",680,1043,-87,0,0,0,"0000",,,
6,0,23,"00FA",680,943,-87,0,0,0,"0000",,,
6,0,23,"0064",681,1681,227,0,32769,0,"85EF",,,
6,0,23,"0080",738,1543,-287,0,16384,0,"0210",,,
6,0,24,"012E",679,1633,-816,0,0,0,"1CB5",,,
6,0,24,"0008",590,1679,-875,0,0,0,"03F4",,,
6,0,24,"0008",770,1679,-878,0,0,0,"03F4",,,
6,0,24,"0185",679,1633,-816,0,0,11,"8AF5",,,
6,0,25,"0150",-174,1731,-1035,0,16384,0,"1700",,,
6,0,25,"0158",60,1801,-1101,0,0,0,"0000",,,
6,0,25,"0157",60,1613,-1090,0,0,0,"0017",,,
6,0,25,"012A",256,1615,-1000,0,0,0,"1303",,,
6,0,25,"011D",-92,1613,-1176,0,0,0,"03F9",,,
6,0,25,"011D",-39,1733,-728,0,0,0,"00FA",,,
6,0,25,"011D",145,1733,-728,0,0,0,"03FB",,,
6,0,25,"011D",206,1613,-1176,0,0,0,"00FC",,,
6,0,25,"011D",-151,1613,-1173,0,0,0,"03FD",,,
6,0,25,"011D",268,1613,-1173,0,0,0,"03FE",,,
6,0,26,"0069",-713,1790,-461,0,0,0,"01FD",,,
6,0,26,"0069",-552,1776,-174,0,0,0,"02FD",,,
6,0,26,"0069",565,1826,-498,0,0,0,"03FD",,,
6,0,26,"0025",-545,1743,-830,0,32769,0,"FFFF",,,
6,0,26,"0025",-24,1743,-304,0,49152,0,"FFFF",,,
6,0,26,"0150",-559,1936,-659,0,32769,0,"2D30",,,
6,0,26,"0158",60,1801,-1101,0,0,0,"0000",,,
6,0,26,"015B",-300,1743,-310,0,49152,0,"0029",,,
6,0,26,"00B7",-558,1743,-306,0,0,0,"0004",,,
6,0,26,"012A",256,1615,-1000,0,0,0,"1303",,,
6,0,26,"000A",-680,1936,-949,0,40050,45,"8CF2",,,
6,0,27,"00F6",-1055,30,-1680,0,0,0,"0003",,,
6,0,27,"0080",-1055,30,-1680,0,0,0,"1120",,,
6,0,27,"0049",-865,30,-1507,0,0,0,"4FF9",,,
6,0,27,"012A",-1050,30,-1418,0,57345,0,"390B",,,
6,0,27,"0111",-975,30,-1751,0,0,0,"5A3F",,,
6,0,27,"0111",-928,30,-1827,0,0,0,"5C3F",,,
6,0,27,"0111",-1211,30,-1530,0,0,0,"5E03",,,
6,0,27,"0111",-1055,30,-1680,0,0,0,"6015",,,
7,0,-1,"002E",63482,65473,65131,0,65473,0,"007F",0,4,
7,0,-1,"002E",64742,65473,64851,0,65473,0,"007F",0,1,
7,0,-1,"0009",65442,65473,65351,0,65473,0,"003F",2,0,
7,0,-1,"0009",62794,64173,65300,0,64173,0,"0099",3,21,
7,0,-1,"0009",3839,64993,55,0,64993,0,"0096",8,5,
7,0,-1,"0009",3358,64993,65110,0,64993,0,"003F",6,5,
7,0,-1,"002E",3358,64993,536,0,64993,0,"007F",5,7,
7,0,-1,"0009",4678,64393,2555,0,64393,0,"003F",16,9,
7,0,-1,"0009",2478,64193,1474,0,64193,0,"0097",11,9,
7,0,-1,"0009",2478,64333,794,0,64333,0,"0098",18,11,
7,0,-1,"002E",1978,64193,1084,0,64193,0,"01C8",14,11,
7,0,-1,"0009",60505,64173,63950,0,64173,0,"003F",15,12,
7,0,-1,"0009",61230,64173,63225,0,64173,0,"003F",15,13,
7,0,-1,"002E",61230,64173,64674,0,64173,0,"007F",15,17,
7,0,-1,"0009",61954,64173,63950,0,64173,0,"003F",21,15,
7,0,-1,"002E",4388,64173,64890,0,64173,0,"007F",18,20,
7,0,-1,"002E",4728,64173,65410,0,64173,0,"007F",18,19,
7,0,-1,"0009",4388,64173,64130,0,64173,0,"0095",21,20,
7,0,-1,"0023",1471,64193,3615,0,64193,0,"013F",10,9,
7,0,-1,"0023",2276,65233,55,0,65233,0,"013F",5,2,
7,0,-1,"0023",4018,64553,1364,0,64553,0,"013F",8,9,
7,0,-1,"002E",62794,64173,844,0,64173,0,"0154",22,3,
7,0,-1,"0023",3983,64753,64310,0,64753,0,"00BF",6,21,
7,0,0,"0111",-1806,-63,-344,0,16384,0,"500F",,,
7,0,0,"0111",-1664,-63,61,0,32769,0,"520F",,,
7,0,0,"0111",-1440,-63,61,0,32769,0,"5403",,,
7,0,0,"0111",-1055,-63,-257,0,16384,0,"600C",,,
7,0,0,"0111",-1050,-63,-130,0,16384,0,"6203",,,
7,0,0,"011D",-1554,-63,61,0,32769,0,"00F5",,,
7,0,0,"0185",-791,-38,85,0,32769,0,"4225",,,
7,0,0,"0185",-1074,-38,-188,0,16384,0,"4226",,,
7,0,0,"0185",-1611,-38,-67,0,0,0,"4267",,,
7,0,0,"0185",-1273,-38,-185,0,16384,0,"4268",,,
7,0,0,"0185",-1553,-38,-462,0,0,0,"42A9",,,
7,0,0,"0185",-1826,-38,-190,0,16384,0,"422A",,,
7,0,0,"0185",-794,-38,-465,0,0,0,"422B",,,
7,0,0,"0185",-514,-38,-185,0,49152,0,"42AC",,,
7,0,0,"00AE",-1274,-63,-185,0,49152,0,"0003",,,
7,0,0,"00AE",-514,-63,-185,0,49152,0,"0003",,,
7,0,0,"00AE",-1074,-63,-185,0,49152,0,"0003",,,
7,0,0,"00AE",-1833,-63,-405,0,49152,0,"0003",,,
7,0,0,"00AE",-794,-63,-465,0,0,0,"0003",,,
7,0,1,"0013",-906,138,-1004,0,0,0,"0003",,,
